Type,Region,Price,Distance_from_CBD,Rooms,Bathroom,Car_Spot,Schooling_Facilities
0,2,510000.0,20.6,4,2.0,2.0,239.0
0,5,2290000.0,15.2,4,2.0,1.0,191.0
0,5,2290000.0,15.2,5,3.0,2.0,191.0
0,5,2220000.0,15.2,5,3.0,1.0,191.0
0,5,1725000.0,15.2,3,1.0,2.0,191.0
0,4,770000.0,25.4,3,1.0,1.0,185.0
0,6,1228000.0,5.1,3,3.0,1.0,229.0
0,6,1124000.0,6.2,3,1.0,2.0,229.0
0,5,1355000.0,1.9,2,1.0,0.0,191.0
0,5,1210000.0,1.9,3,2.0,0.0,191.0
0,5,1180000.0,1.9,2,1.0,0.0,191.0
2,5,655000.0,1.9,2,2.0,1.0,191.0
2,5,1500000.0,1.9,3,3.0,2.0,191.0
0,5,970000.0,1.9,2,1.0,0.0,191.0
0,2,780000.0,20.5,4,2.0,4.0,239.0
0,2,540000.0,20.5,3,2.0,2.0,239.0
2,5,442000.0,2.7,1,1.0,1.0,191.0
2,5,370000.0,2.7,1,2.0,0.0,191.0
0,5,1360000.0,2.7,3,1.0,0.0,191.0
2,5,515000.0,2.7,2,1.0,0.0,191.0
0,5,1460000.0,2.7,2,1.0,0.0,191.0
2,5,523500.0,0.7,2,2.0,0.0,191.0
2,5,420000.0,0.7,1,1.0,1.0,191.0
0,4,770000.0,20.8,3,1.0,2.0,185.0
0,4,730000.0,20.8,3,1.0,4.0,185.0
2,5,462500.0,5.0,2,1.0,1.0,191.0
2,5,711000.0,5.0,2,1.0,0.0,191.0
2,5,630000.0,5.0,2,1.0,1.0,191.0
2,6,815000.0,8.2,3,1.0,2.0,229.0
0,6,520000.0,25.4,4,2.0,1.0,229.0
0,6,388000.0,25.4,3,1.0,0.0,229.0
0,6,493000.0,25.4,3,1.0,0.0,229.0
0,6,510000.0,25.4,2,2.0,2.0,229.0
0,6,498500.0,25.4,3,2.0,2.0,229.0
0,6,680000.0,10.5,3,1.0,0.0,229.0
0,6,770000.0,10.5,3,1.0,2.0,229.0
2,6,355000.0,10.5,2,1.0,0.0,229.0
0,5,1571000.0,10.2,3,1.0,1.0,191.0
0,5,2290000.0,10.2,5,3.0,2.0,191.0
0,5,1815000.0,10.2,4,2.0,3.0,191.0
0,6,580000.0,18.0,4,2.0,3.0,229.0
0,6,840000.0,18.0,4,2.0,5.0,229.0
0,6,762000.0,15.5,4,2.0,4.0,229.0
0,6,760000.0,15.5,4,1.0,0.0,229.0
1,0,1065000.0,15.5,3,2.0,2.0,202.0
0,0,1585000.0,12.4,4,3.5,2.0,202.0
2,2,448000.0,15.3,2,1.0,2.0,239.0
0,2,931000.0,15.3,6,3.0,3.0,239.0
2,2,467000.0,15.3,2,1.0,1.0,239.0
0,2,800000.0,7.0,2,1.0,1.0,239.0
0,2,1530000.0,7.0,4,2.0,3.0,239.0
0,2,1545000.0,7.0,2,1.0,2.0,239.0
2,5,541000.0,4.1,1,1.0,1.0,191.0
2,5,551000.0,4.1,2,1.0,1.0,191.0
2,5,425000.0,4.1,1,1.0,1.0,191.0
1,6,515000.0,12.9,2,1.0,0.0,229.0
1,6,545000.0,12.9,3,2.0,1.0,229.0
2,0,580000.0,17.2,2,1.0,1.0,202.0
0,0,900000.0,14.7,3,1.0,4.0,202.0
0,0,925000.0,14.7,4,3.0,4.0,202.0
0,0,1155000.0,14.7,6,3.0,3.0,202.0
0,4,1232000.0,21.5,4,2.0,2.0,185.0
2,2,540000.0,14.5,3,1.0,1.0,239.0
0,6,471000.0,14.7,3,2.0,1.0,229.0
0,6,595000.0,14.7,3,1.0,2.0,229.0
0,6,621000.0,14.7,4,2.0,2.0,229.0
2,6,208000.0,6.4,1,1.0,1.0,229.0
2,6,360000.0,6.4,2,1.0,1.0,229.0
0,2,2290000.0,3.1,3,2.0,4.0,239.0
0,2,1725000.0,3.1,4,2.0,2.0,239.0
0,2,616000.0,16.5,3,1.0,3.0,239.0
0,6,1080000.0,6.8,3,1.0,0.0,229.0
0,6,1470000.0,6.8,3,1.0,1.0,229.0
0,5,1400000.0,4.6,3,2.0,2.0,191.0
2,5,810000.0,4.6,2,1.0,1.0,191.0
0,2,592000.0,25.4,4,1.0,0.0,239.0
1,2,420000.0,25.4,3,2.0,2.0,239.0
0,2,730000.0,25.4,4,2.0,2.0,239.0
0,6,826000.0,6.3,3,2.0,2.0,229.0
0,6,800000.0,6.3,4,2.0,2.0,229.0
1,6,810000.0,6.3,3,1.0,0.0,229.0
0,6,1100000.0,6.3,3,1.0,0.0,229.0
0,2,1830000.0,3.0,3,2.0,1.0,239.0
0,6,990000.0,7.5,3,1.0,2.0,229.0
0,6,1510000.0,7.5,4,3.0,2.0,229.0
0,6,1650000.0,7.5,4,2.0,1.0,229.0
2,6,650000.0,10.4,3,1.0,0.0,229.0
0,5,1960000.0,3.0,3,2.0,0.0,191.0
0,6,1248500.0,11.0,3,1.0,3.0,229.0
0,6,835000.0,15.5,4,2.0,2.0,229.0
0,6,1001000.0,9.4,3,1.0,2.0,229.0
0,6,745000.0,9.4,3,1.0,1.0,229.0
0,6,770000.0,9.4,3,1.0,2.0,229.0
1,6,605000.0,12.8,3,1.0,0.0,229.0
0,5,1669000.0,6.3,2,2.0,2.0,191.0
0,5,2290000.0,6.3,4,2.0,2.0,191.0
1,5,1715000.0,6.3,3,3.0,1.0,191.0
0,5,1450000.0,6.3,3,1.0,1.0,191.0
0,5,1450000.0,6.3,3,1.0,0.0,191.0
0,5,2000000.0,6.3,2,2.0,1.0,191.0
2,6,490000.0,4.3,2,2.0,1.0,229.0
0,6,817000.0,4.3,3,1.0,0.0,229.0
0,6,1100000.0,4.3,3,2.0,2.0,229.0
1,6,940000.0,4.3,3,1.0,0.0,229.0
1,5,1230000.0,10.2,3,2.0,2.0,191.0
0,5,1555000.0,10.2,3,1.0,4.0,191.0
0,4,1300000.0,21.5,3,2.0,2.0,185.0
0,4,870000.0,21.5,3,2.0,2.0,185.0
2,6,470000.0,9.5,2,1.0,1.0,229.0
0,5,1750000.0,6.4,4,2.0,2.0,191.0
2,5,621500.0,6.4,3,1.0,1.0,191.0
2,5,450000.0,6.4,1,2.0,0.0,191.0
2,5,572500.0,6.4,2,1.0,1.0,191.0
1,5,1325000.0,7.9,3,2.0,2.0,191.0
0,5,2220000.0,7.9,4,3.0,5.0,191.0
0,5,2290000.0,7.9,6,3.0,2.0,191.0
0,5,1520000.0,7.9,3,2.0,0.0,191.0
0,5,2290000.0,7.9,3,2.0,2.0,191.0
0,5,2290000.0,9.7,3,2.0,2.0,191.0
2,5,905000.0,9.7,2,1.0,1.0,191.0
0,5,2290000.0,17.3,5,3.5,4.0,191.0
1,5,2030000.0,17.3,3,3.0,2.0,191.0
0,5,2210000.0,11.4,4,3.0,2.0,191.0
0,5,1450000.0,11.4,4,2.0,2.0,191.0
1,5,1350000.0,11.4,4,2.0,0.0,191.0
1,5,1665000.0,11.4,4,2.0,0.0,191.0
2,5,462250.0,11.4,2,1.0,1.0,191.0
0,5,1150000.0,13.8,3,1.0,1.0,191.0
0,5,1505000.0,13.8,4,2.0,4.0,191.0
1,5,1220000.0,13.8,3,2.0,0.0,191.0
0,5,876000.0,13.8,2,1.0,1.0,191.0
0,5,1250000.0,13.8,4,2.0,2.0,191.0
0,5,1520000.0,13.8,4,2.0,2.0,191.0
1,5,1250000.0,13.8,4,2.0,0.0,191.0
0,5,1070000.0,13.8,3,1.0,3.0,191.0
2,5,822000.0,17.3,2,1.0,2.0,191.0
0,0,1225000.0,13.4,3,2.0,2.0,202.0
0,0,1760000.0,13.4,4,2.0,2.0,202.0
0,0,1900000.0,13.4,5,3.0,2.0,202.0
0,0,1850000.0,13.4,4,2.0,2.0,202.0
0,0,2290000.0,13.4,4,2.0,2.0,202.0
0,0,1040000.0,13.4,3,1.0,2.0,202.0
1,0,862500.0,13.4,3,2.0,2.0,202.0
0,0,1100000.0,13.4,4,3.0,2.0,202.0
1,4,1830000.0,25.4,4,3.0,2.0,185.0
0,0,700000.0,25.0,3,1.0,1.0,202.0
0,0,800000.0,25.0,3,2.0,2.0,202.0
0,0,1725000.0,10.9,3,1.0,2.0,202.0
0,6,865000.0,8.6,3,1.0,1.0,229.0
0,6,840000.0,8.6,3,1.0,2.0,229.0
0,5,1342000.0,10.5,3,1.0,3.0,191.0
2,5,1105000.0,10.5,2,1.0,1.0,191.0
1,5,1475000.0,10.5,3,2.0,0.0,191.0
1,5,1250000.0,10.5,3,2.0,2.0,191.0
1,5,1815000.0,10.5,3,2.0,0.0,191.0
1,5,1960000.0,10.5,3,2.0,2.0,191.0
0,5,2290000.0,10.5,4,3.0,4.0,191.0
2,5,982500.0,10.5,3,2.0,0.0,191.0
2,5,1800000.0,10.5,3,2.0,1.0,191.0
0,2,911000.0,5.2,2,1.0,1.0,239.0
2,2,435000.0,5.2,1,1.0,0.0,239.0
1,2,640000.0,5.2,2,1.0,1.0,239.0
1,2,1030000.0,5.2,3,1.0,1.0,239.0
2,2,377000.0,5.2,1,1.0,1.0,239.0
2,2,495000.0,5.2,2,1.0,1.0,239.0
0,2,1820000.0,5.2,4,2.0,2.0,239.0
2,2,697000.0,5.2,2,1.0,1.0,239.0
2,2,170000.0,5.2,1,1.0,0.0,239.0
0,2,1320000.0,5.2,3,1.0,2.0,239.0
2,2,569000.0,5.2,2,1.0,0.0,239.0
2,2,513000.0,5.2,2,1.0,1.0,239.0
1,2,687500.0,4.0,2,1.0,0.0,239.0
0,2,1265000.0,4.0,2,1.0,3.0,239.0
0,2,950000.0,4.0,2,2.0,1.0,239.0
2,2,395000.0,5.2,2,1.0,1.0,239.0
0,2,465000.0,5.2,2,1.0,1.0,239.0
0,0,1330000.0,10.8,4,2.0,1.0,202.0
0,0,1225000.0,10.8,4,1.0,2.0,202.0
0,2,1505000.0,12.1,5,3.0,2.0,239.0
0,2,730000.0,12.1,4,2.0,2.0,239.0
0,5,1775000.0,10.4,5,2.0,3.0,191.0
0,5,1702000.0,10.4,4,1.0,1.0,191.0
1,5,901000.0,10.4,3,2.0,2.0,191.0
0,0,980000.0,14.7,3,1.0,1.0,202.0
2,5,580000.0,7.7,2,2.0,1.0,191.0
0,5,2290000.0,7.7,6,3.0,2.0,191.0
1,5,1220000.0,7.7,3,2.0,2.0,191.0
0,5,2290000.0,7.7,5,3.5,2.0,191.0
0,5,2290000.0,7.7,3,2.0,2.0,191.0
0,5,2290000.0,7.7,5,3.0,2.0,191.0
0,5,2290000.0,8.4,4,3.0,2.0,191.0
2,2,612500.0,1.6,2,1.0,0.0,239.0
1,5,798000.0,10.1,2,2.0,0.0,191.0
0,5,1441000.0,10.1,2,1.0,1.0,191.0
0,5,1510000.0,10.1,3,2.0,2.0,191.0
1,5,850000.0,10.1,2,2.0,1.0,191.0
0,5,1500000.0,10.1,3,2.0,2.0,191.0
0,5,1508000.0,10.1,3,2.0,2.0,191.0
1,5,900000.0,10.1,4,2.0,0.0,191.0
2,5,640000.0,10.1,2,2.0,0.0,191.0
2,5,985000.0,10.1,2,1.0,1.0,191.0
0,4,609000.0,25.4,4,2.0,2.0,185.0
2,4,420000.0,25.4,3,2.0,2.0,185.0
0,4,578000.0,25.4,3,2.0,2.0,185.0
0,5,710000.0,8.4,2,2.0,0.0,191.0
2,5,520000.0,7.8,2,1.0,1.0,191.0
0,5,1835000.0,7.8,4,3.0,2.0,191.0
1,5,1364000.0,8.7,3,2.0,2.0,191.0
1,5,1340000.0,11.7,4,2.0,0.0,191.0
0,4,875000.0,25.4,3,1.0,3.0,185.0
0,4,916500.0,25.4,4,2.0,0.0,185.0
0,5,920000.0,17.9,4,2.0,2.0,191.0
0,5,1165000.0,17.9,4,2.0,2.0,191.0
0,5,1201000.0,17.9,3,2.0,3.0,191.0
0,5,910000.0,17.9,3,1.0,2.0,191.0
0,5,1568500.0,17.9,4,2.0,3.0,191.0
0,5,1200000.0,17.9,4,2.0,2.0,191.0
2,5,460000.0,17.9,2,1.0,2.0,191.0
1,4,882000.0,17.5,4,2.0,3.0,185.0
0,4,2290000.0,16.7,3,1.0,2.0,185.0
2,4,810000.0,16.7,3,1.0,2.0,185.0
0,4,850000.0,17.5,3,1.0,4.0,185.0
2,4,632000.0,17.5,3,1.0,1.0,185.0
0,2,1010000.0,3.6,4,3.0,1.0,239.0
0,2,980000.0,3.6,2,1.0,1.0,239.0
0,2,1055000.0,6.7,2,1.0,0.0,239.0
0,2,1300000.0,6.7,4,2.0,2.0,239.0
0,2,975000.0,6.7,4,2.0,2.0,239.0
1,2,638000.0,6.7,2,1.0,1.0,239.0
1,2,880000.0,6.7,3,1.0,1.0,239.0
0,2,1060000.0,6.7,3,1.0,0.0,239.0
1,2,620000.0,6.7,2,1.0,1.0,239.0
0,2,860000.0,6.7,3,1.0,3.0,239.0
0,2,841000.0,6.7,3,1.0,3.0,239.0
0,2,796000.0,6.7,3,1.0,2.0,239.0
0,2,1330000.0,6.7,4,2.0,4.0,239.0
0,2,1075000.0,2.0,3,1.0,0.0,239.0
0,2,1300000.0,2.0,3,1.0,1.0,239.0
1,2,931000.0,2.0,2,1.0,1.0,239.0
1,2,380000.0,20.6,2,1.0,0.0,239.0
0,2,492000.0,20.6,3,2.0,2.0,239.0
0,0,840000.0,23.0,3,2.0,1.0,202.0
0,0,885000.0,23.0,3,2.0,2.0,202.0
0,0,858000.0,23.0,3,1.0,2.0,202.0
2,4,435000.0,24.7,2,1.0,1.0,185.0
0,4,682000.0,24.7,3,1.0,5.0,185.0
0,4,685000.0,24.7,4,2.0,4.0,185.0
0,6,590000.0,14.8,3,1.0,1.0,229.0
0,6,629500.0,14.8,3,1.0,5.0,229.0
0,6,720000.0,14.8,3,1.0,2.0,229.0
0,6,560000.0,14.8,3,1.0,0.0,229.0
0,6,510000.0,18.0,3,1.0,1.0,229.0
0,4,1281000.0,22.2,4,2.0,2.0,185.0
1,0,751000.0,12.4,3,2.0,1.0,202.0
2,0,925000.0,14.3,3,2.0,1.0,202.0
0,0,1205000.0,14.3,3,3.0,2.0,202.0
0,0,1480000.0,14.3,5,2.0,2.0,202.0
0,0,1330000.0,14.3,5,3.0,3.0,202.0
0,4,469000.0,25.4,3,1.0,2.0,185.0
0,4,531000.0,25.4,3,1.0,5.0,185.0
2,0,570000.0,8.9,2,1.0,1.0,202.0
0,0,1085000.0,18.0,4,2.0,2.0,202.0
0,0,915000.0,18.0,3,2.0,2.0,202.0
0,0,1450000.0,18.0,5,2.0,5.0,202.0
0,0,890000.0,18.0,4,2.0,2.0,202.0
2,5,735000.0,7.2,2,1.0,2.0,191.0
0,5,1800000.0,7.2,3,2.0,2.0,191.0
0,5,1890000.0,7.2,3,2.0,0.0,191.0
0,4,710000.0,25.4,3,2.0,2.0,185.0
0,4,642000.0,25.4,4,2.0,2.0,185.0
0,2,600000.0,19.6,3,1.0,2.0,239.0
0,2,647000.0,19.6,3,2.0,4.0,239.0
1,6,770000.0,7.5,3,1.0,1.0,229.0
2,6,888000.0,7.5,3,2.0,1.0,229.0
0,6,1150000.0,7.5,3,1.0,2.0,229.0
0,6,1235000.0,8.2,3,1.0,2.0,229.0
2,6,1170000.0,8.2,3,2.0,1.0,229.0
0,2,1255000.0,5.7,4,1.0,1.0,239.0
0,2,1300000.0,5.7,3,2.0,4.0,239.0
0,2,680000.0,13.1,3,2.0,2.0,239.0
0,2,670000.0,13.1,3,2.0,2.0,239.0
0,2,750000.0,13.1,3,1.0,2.0,239.0
2,2,648000.0,2.1,2,1.0,1.0,239.0
0,2,1260000.0,2.1,2,2.0,1.0,239.0
0,2,2290000.0,2.1,4,3.0,2.0,239.0
0,2,1325000.0,2.1,3,1.0,0.0,239.0
2,2,390000.0,3.6,1,1.0,1.0,239.0
0,2,1400000.0,3.6,3,2.0,0.0,239.0
1,2,848000.0,3.6,2,1.0,1.0,239.0
2,2,540000.0,3.4,2,1.0,0.0,239.0
2,6,316000.0,5.1,2,1.0,1.0,229.0
0,0,950000.0,15.4,4,2.0,3.0,202.0
0,4,650000.0,25.4,4,2.0,2.0,185.0
0,4,910000.0,25.4,2,1.0,2.0,185.0
0,4,760000.0,25.4,4,2.0,2.0,185.0
0,3,500000.0,25.4,3,2.0,0.0,119.0
0,3,700000.0,25.4,4,2.0,0.0,119.0
0,3,650000.0,25.4,6,2.0,2.0,119.0
1,5,540000.0,10.1,2,1.0,1.0,191.0
0,5,1802000.0,7.3,3,2.0,3.0,191.0
0,5,1738000.0,7.3,3,2.0,2.0,191.0
2,5,504000.0,7.3,2,1.0,1.0,191.0
2,5,450000.0,7.3,1,1.0,1.0,191.0
2,5,812000.0,7.3,2,1.0,1.0,191.0
1,5,1333000.0,7.3,3,2.0,1.0,191.0
0,5,1366000.0,7.3,2,2.0,1.0,191.0
0,5,1220000.0,7.3,3,2.0,2.0,191.0
0,0,1275000.0,16.7,3,2.0,2.0,202.0
0,0,1750000.0,16.7,3,1.0,0.0,202.0
0,0,1480000.0,16.7,5,2.0,2.0,202.0
0,0,1150000.0,16.7,3,1.0,2.0,202.0
1,0,1200000.0,16.7,3,2.0,2.0,202.0
0,2,605000.0,11.2,2,1.0,5.0,239.0
1,2,680000.0,11.2,3,1.0,1.0,239.0
1,2,620000.0,11.2,3,1.0,0.0,239.0
0,2,780000.0,11.2,3,2.0,1.0,239.0
0,2,850000.0,16.1,3,1.0,0.0,239.0
0,2,922000.0,16.1,3,2.0,2.0,239.0
0,2,865000.0,16.1,4,2.0,2.0,239.0
0,2,926500.0,16.1,4,2.0,2.0,239.0
0,2,940000.0,20.4,5,3.0,2.0,239.0
0,2,780000.0,20.4,4,1.0,0.0,239.0
0,2,650000.0,20.4,5,2.0,2.0,239.0
0,4,661000.0,25.4,3,1.0,3.0,185.0
0,5,2290000.0,13.8,3,2.0,2.0,191.0
0,5,1520000.0,13.8,3,1.0,3.0,191.0
1,5,1205000.0,13.8,3,1.0,2.0,191.0
0,5,2290000.0,13.8,4,2.0,2.0,191.0
0,5,2135000.0,13.8,4,2.0,2.0,191.0
0,5,1820000.0,13.8,4,2.0,2.0,191.0
0,5,1450000.0,13.8,3,1.0,1.0,191.0
2,5,910000.0,13.8,2,2.0,0.0,191.0
2,5,758000.0,13.8,2,1.0,1.0,191.0
0,5,1060000.0,13.8,3,2.0,3.0,191.0
1,5,875000.0,13.8,2,1.0,1.0,191.0
0,5,2290000.0,5.3,4,3.0,2.0,191.0
0,5,2200000.0,5.3,4,3.0,2.0,191.0
0,5,1450000.0,5.3,3,1.0,0.0,191.0
2,5,497000.0,6.2,2,1.0,1.0,191.0
1,0,710000.0,21.3,3,2.0,2.0,202.0
0,0,846000.0,8.8,3,2.0,2.0,202.0
2,0,480000.0,8.8,2,1.0,1.0,202.0
0,0,900000.0,8.8,5,2.0,2.0,202.0
0,5,1060000.0,16.0,4,2.0,2.0,191.0
1,5,1010000.0,16.0,3,3.0,2.0,191.0
0,6,628000.0,18.0,4,2.0,1.0,229.0
0,6,645500.0,18.0,3,2.0,2.0,229.0
0,6,760000.0,18.0,3,1.0,0.0,229.0
0,6,575000.0,18.4,3,1.0,4.0,229.0
0,6,525000.0,18.4,4,2.0,2.0,229.0
0,6,723000.0,18.4,4,2.0,2.0,229.0
0,6,678000.0,18.4,3,1.0,2.0,229.0
1,5,917000.0,12.3,4,3.0,2.0,191.0
1,0,720000.0,7.8,3,1.0,1.0,202.0
0,0,2290000.0,7.8,4,2.0,2.0,202.0
0,2,626000.0,14.0,3,1.0,2.0,239.0
0,6,840000.0,14.5,3,2.0,2.0,229.0
0,6,1230000.0,11.7,4,3.5,2.0,229.0
0,6,1020000.0,11.7,3,1.0,1.0,229.0
0,6,1295000.0,11.7,3,3.0,4.0,229.0
0,6,933000.0,11.7,3,1.0,2.0,229.0
2,6,520000.0,15.5,2,2.0,1.0,229.0
1,2,590000.0,3.4,1,1.0,1.0,239.0
1,2,1300000.0,3.4,3,1.0,0.0,239.0
0,5,2290000.0,5.4,4,3.0,2.0,191.0
2,5,625000.0,5.4,2,1.0,1.0,191.0
0,5,1380000.0,5.4,3,2.0,0.0,191.0
0,5,2070000.0,5.4,6,3.5,3.0,191.0
0,5,1950000.0,5.4,3,2.0,2.0,191.0
0,5,2050000.0,5.4,4,3.5,2.0,191.0
2,5,920000.0,5.4,2,2.0,1.0,191.0
0,5,2290000.0,5.4,5,3.5,2.0,191.0
0,5,2290000.0,5.4,5,3.5,2.0,191.0
0,5,1650000.0,7.3,3,1.0,2.0,191.0
0,5,2125000.0,7.3,3,2.0,2.0,191.0
0,5,1325000.0,7.3,2,1.0,2.0,191.0
0,5,1975000.0,7.3,3,1.0,2.0,191.0
0,0,850000.0,25.4,6,2.0,0.0,202.0
0,6,1140000.0,6.4,4,1.0,0.0,229.0
1,6,740000.0,6.4,3,1.0,1.0,229.0
0,6,1000000.0,6.4,3,2.0,2.0,229.0
0,2,801000.0,16.3,3,1.0,1.0,239.0
0,2,596000.0,16.3,3,1.0,2.0,239.0
0,0,1062000.0,14.6,3,2.0,2.0,202.0
1,6,650000.0,6.4,2,1.0,2.0,229.0
2,5,550000.0,5.9,2,1.0,1.0,191.0
0,5,1700000.0,5.9,3,2.0,2.0,191.0
1,5,2290000.0,5.9,4,2.0,3.0,191.0
2,5,1000000.0,5.9,2,1.0,1.0,191.0
0,5,2290000.0,5.9,4,2.0,2.0,191.0
0,5,1015000.0,8.4,3,1.0,2.0,191.0
2,5,725000.0,8.4,2,1.0,1.0,191.0
0,5,1250000.0,8.4,3,1.0,2.0,191.0
2,5,1500000.0,8.4,2,2.0,2.0,191.0
2,6,372000.0,4.3,2,1.0,2.0,229.0
1,6,815000.0,4.3,3,1.0,0.0,229.0
0,2,370000.0,17.4,3,1.0,1.0,239.0
2,2,660000.0,0.0,2,1.0,0.0,239.0
2,2,550000.0,0.0,2,1.0,0.0,239.0
2,2,1710000.0,0.0,4,1.0,0.0,239.0
2,2,555000.0,0.0,2,1.0,0.0,239.0
0,7,392500.0,25.4,3,1.0,2.0,119.0
0,7,370000.0,25.4,3,1.0,2.0,119.0
0,3,486000.0,25.4,4,1.0,4.0,119.0
1,4,995000.0,20.0,3,3.0,2.0,185.0
0,4,950000.0,20.0,3,1.0,2.0,185.0
1,4,792000.0,20.0,3,2.0,2.0,185.0
1,4,525000.0,20.0,2,1.0,1.0,185.0
2,4,640000.0,20.0,2,1.0,0.0,185.0
1,4,590000.0,20.0,2,1.0,1.0,185.0
2,5,660000.0,3.0,2,1.0,0.0,191.0
2,2,445000.0,17.9,2,1.0,1.0,239.0
0,2,475000.0,17.9,2,1.0,1.0,239.0
0,2,675000.0,17.9,3,1.0,4.0,239.0
0,2,546000.0,17.9,3,1.0,0.0,239.0
0,2,721000.0,17.9,4,2.0,2.0,239.0
1,2,492000.0,17.9,4,1.0,1.0,239.0
0,2,715000.0,17.9,4,2.0,2.0,239.0
0,2,657000.0,17.9,3,2.0,3.0,239.0
0,2,900000.0,17.9,4,2.0,2.0,239.0
0,2,650000.0,17.9,3,1.0,2.0,239.0
0,0,1120000.0,17.2,4,2.0,2.0,202.0
0,0,961000.0,17.2,3,2.0,1.0,202.0
0,0,910000.0,17.2,3,2.0,0.0,202.0
0,0,990000.0,17.2,3,1.0,0.0,202.0
1,0,1580000.0,10.2,3,2.0,2.0,202.0
0,0,2290000.0,10.2,4,3.0,3.0,202.0
0,0,940000.0,16.2,4,2.0,2.0,202.0
2,0,620000.0,16.2,2,1.0,1.0,202.0
0,6,883500.0,6.2,2,1.0,2.0,229.0
2,6,620000.0,6.2,2,1.0,1.0,229.0
0,6,1200000.0,6.2,4,1.0,1.0,229.0
0,6,1007500.0,6.2,3,1.0,1.0,229.0
1,5,1011500.0,14.3,3,2.0,0.0,191.0
2,5,828000.0,14.3,3,2.0,2.0,191.0
2,4,675000.0,21.5,2,1.0,1.0,185.0
2,4,757000.0,21.5,2,2.0,0.0,185.0
0,4,1285000.0,21.5,4,2.0,4.0,185.0
0,0,1416000.0,14.2,4,3.0,2.0,202.0
0,0,1386000.0,14.2,4,2.0,3.0,202.0
0,0,2290000.0,14.2,5,3.5,2.0,202.0
0,0,1412000.0,14.2,4,3.0,2.0,202.0
0,0,1335000.0,14.2,4,1.0,3.0,202.0
0,0,1323000.0,14.2,5,2.0,2.0,202.0
1,0,1700000.0,14.2,4,2.0,0.0,202.0
0,0,1451000.0,14.2,3,2.0,1.0,202.0
0,0,1480000.0,14.2,4,2.0,2.0,202.0
0,0,1150000.0,14.2,3,2.0,2.0,202.0
0,4,850000.0,18.8,3,1.0,2.0,185.0
0,4,912000.0,18.8,3,2.0,1.0,185.0
0,4,1100000.0,18.8,4,2.0,2.0,185.0
1,5,1100000.0,10.1,3,2.0,2.0,191.0
1,5,1210000.0,10.1,3,2.0,0.0,191.0
0,4,792500.0,25.4,4,2.0,2.0,185.0
0,6,1262000.0,6.2,3,2.0,2.0,229.0
0,6,1210000.0,6.2,4,1.0,0.0,229.0
0,6,1186000.0,10.4,3,1.0,4.0,229.0
0,6,960000.0,10.4,3,2.0,1.0,229.0
2,2,600000.0,1.8,2,1.0,0.0,239.0
1,2,790000.0,1.8,2,1.0,1.0,239.0
0,2,1320000.0,5.3,3,1.0,1.0,239.0
0,2,1100000.0,5.3,2,1.0,1.0,239.0
0,2,1325000.0,5.3,2,1.0,0.0,239.0
0,2,2250000.0,5.3,4,1.0,1.0,239.0
1,2,800000.0,5.3,2,1.0,0.0,239.0
0,2,730000.0,5.3,2,1.0,0.0,239.0
0,2,780000.0,5.3,2,1.0,0.0,239.0
0,0,903000.0,15.4,3,2.0,2.0,202.0
0,2,955000.0,11.2,5,2.0,4.0,239.0
0,2,725000.0,11.2,3,1.0,1.0,239.0
0,4,1255000.0,15.5,4,2.0,2.0,185.0
0,4,1361000.0,15.5,5,3.0,2.0,185.0
0,4,950000.0,15.5,3,1.0,2.0,185.0
0,5,1790000.0,11.4,3,2.0,1.0,191.0
2,5,507000.0,11.4,2,1.0,1.0,191.0
1,5,820000.0,11.4,2,1.0,1.0,191.0
0,4,1250000.0,21.5,3,1.0,2.0,185.0
0,2,910000.0,8.5,3,1.0,2.0,239.0
0,2,850000.0,8.5,3,1.0,1.0,239.0
0,2,1160000.0,8.5,3,2.0,2.0,239.0
0,4,670000.0,25.4,3,1.0,3.0,185.0
0,6,765000.0,14.7,4,2.0,2.0,229.0
0,6,760000.0,14.7,4,2.0,2.0,229.0
0,6,711000.0,14.7,4,2.0,2.0,229.0
0,6,600000.0,14.7,4,2.0,2.0,229.0
0,6,640000.0,14.7,2,1.0,0.0,229.0
0,6,635000.0,14.7,4,2.0,2.0,229.0
0,5,1260000.0,3.5,2,1.0,0.0,191.0
0,5,1960000.0,3.5,3,2.0,0.0,191.0
2,5,685000.0,3.5,2,2.0,1.0,191.0
1,5,2290000.0,3.5,5,2.0,0.0,191.0
0,5,2085000.0,4.6,3,2.0,0.0,191.0
0,5,1771000.0,4.6,3,2.0,1.0,191.0
2,5,515000.0,4.6,1,1.0,0.0,191.0
0,5,1610000.0,4.6,3,2.0,0.0,191.0
1,2,640000.0,8.4,2,1.0,0.0,239.0
0,2,1035000.0,8.4,3,1.0,2.0,239.0
0,2,880000.0,8.4,3,1.0,0.0,239.0
0,2,1625000.0,3.5,2,1.0,1.0,239.0
1,2,625000.0,12.0,3,3.0,1.0,239.0
0,2,520000.0,12.0,2,1.0,1.0,239.0
0,2,930000.0,12.0,3,1.0,2.0,239.0
0,2,912000.0,12.0,4,1.0,2.0,239.0
0,2,900000.0,12.0,3,1.0,1.0,239.0
2,2,602500.0,12.0,3,2.0,2.0,239.0
0,2,935000.0,12.0,3,1.0,2.0,239.0
2,2,465000.0,12.0,2,1.0,1.0,239.0
1,2,752000.0,12.0,3,2.0,2.0,239.0
