Rooms,Type,Price,Distance,Bedroom,Bathroom,Car,Landsize,Lattitude,Longtitude,Regionname,Total_Schools_per_Region
3,h,1240000,7,3,1,1,435,-37.75915,145.01043,Northern Metropolitan,239
2,h,1010000,7,2,1,0,245,-37.75789,145.00136,Northern Metropolitan,239
4,h,1626000,7,4,1,2,495,-37.75231,144.99023,Northern Metropolitan,239
1,u,550000,4.1,1,1,1,0,-37.83732,145.01164,Southern Metropolitan,191
3,u,2000000,4.1,3,2,2,0,-37.84212,145.01346,Southern Metropolitan,191
2,u,751000,4.1,2,1,1,2076,-37.83872,145.01452,Southern Metropolitan,191
2,u,682000,4.1,2,1,1,713,-37.84301,145.02641,Southern Metropolitan,191
2,t,355000,12.9,2,1,1,108,-37.68837,144.87122,Western Metropolitan,229
4,h,1270000,17.2,4,2,2,600,-37.83944,145.18641,Eastern Metropolitan,202
4,t,975000,17.2,4,2,2,0,-37.83368,145.20409,Eastern Metropolitan,202
3,t,820000,17.2,3,2,2,277,-37.83581,145.19802,Eastern Metropolitan,202
3,u,750000,17.2,3,2,1,302,-37.85732,145.19195,Eastern Metropolitan,202
2,h,1280000,14.7,2,1,0,1670,-37.839,145.22143,Eastern Metropolitan,202
3,h,1200000,21.1,3,1,0,2978,-37.74135,145.22405,Eastern Metropolitan,202
3,h,655000,14.5,3,2,1,253,-37.7004,145.09033,Northern Metropolitan,239
3,h,531000,14.7,3,2,1,805,-37.89568,144.65733,Western Metropolitan,229
3,h,490000,14.7,3,2,4,1022,-37.90811,144.64373,Western Metropolitan,229
3,h,472000,14.7,3,1,0,700,-37.89363,144.65693,Western Metropolitan,229
3,h,467000,14.7,3,2,1,268,-37.89347,144.66679,Western Metropolitan,229
2,u,302500,14.7,2,1,2,471,-37.88275,144.66661,Western Metropolitan,229
5,h,750000,14.7,5,2,2,1014,-37.89407,144.67724,Western Metropolitan,229
3,h,390000,14.7,3,1,2,530,-37.90111,144.63302,Western Metropolitan,229
3,h,1155000,6.4,3,2,1,342,-37.79369,144.87511,Western Metropolitan,229
2,u,480000,6.4,2,1,1,1157,-37.80029,144.87859,Western Metropolitan,229
3,h,1100000,6.4,3,2,3,380,-37.79194,144.87144,Western Metropolitan,229
2,u,792000,3.1,2,1,1,0,-37.80823,144.95452,Northern Metropolitan,239
3,h,540000,16.5,3,1,2,532,-37.67949,144.88349,Northern Metropolitan,239
4,h,1171000,16.7,4,2,3,800,-37.92024,145.18049,South-Eastern Metropolitan,185
3,h,1408000,16.7,3,2,1,658,-37.90618,145.16995,South-Eastern Metropolitan,185
3,h,1494000,6.8,3,1,0,333,-37.8649,144.89524,Western Metropolitan,229
5,h,2760000,6.8,5,2,2,646,-37.86253,144.88748,Western Metropolitan,229
3,h,1285000,6.8,3,2,3,448,-37.86148,144.88303,Western Metropolitan,229
4,h,1900000,6.8,4,2,1,448,-37.86409,144.88224,Western Metropolitan,229
3,h,950000,6.8,3,1,0,169,-37.8561,144.90028,Western Metropolitan,229
5,h,1670000,12.7,5,3,2,617,-37.71992,145.0988,Northern Metropolitan,239
2,h,950000,6.3,2,1,0,150,-37.81956,144.89054,Western Metropolitan,229
3,h,1225000,6.3,3,1,0,230,-37.81493,144.88974,Western Metropolitan,229
2,u,480000,3,2,1,1,601,-37.80915,145.00066,Northern Metropolitan,239
2,u,750000,3,2,1,1,2379,-37.80554,144.99612,Northern Metropolitan,239
3,t,730000,10.4,3,1,2,242,-37.72893,144.88859,Western Metropolitan,229
4,h,820000,10.5,4,2,1,604,-37.77967,144.81275,Western Metropolitan,229
3,h,1650000,5.7,3,1,2,827,-37.77824,145.02541,Northern Metropolitan,239
4,h,2750000,5.7,4,3,4,597,-37.7727,145.03079,Northern Metropolitan,239
3,h,853000,11,3,1,1,600,-37.86494,144.8157,Western Metropolitan,229
3,u,670000,11,3,2,1,284,-37.86066,144.82013,Western Metropolitan,229
3,t,765000,11,3,2,2,200,-37.86837,144.81502,Western Metropolitan,229
3,h,820000,15.5,3,2,2,530,-37.88893,144.7866,Western Metropolitan,229
3,h,870000,9.4,3,1,4,559,-37.8399,144.86228,Western Metropolitan,229
2,u,595000,6.3,2,1,1,0,-37.86048,145.01498,Southern Metropolitan,191
4,h,3200000,6.3,4,4,2,847,-37.85938,145.01087,Southern Metropolitan,191
2,h,1550000,6.3,2,1,0,212,-37.85068,145.01579,Southern Metropolitan,191
4,h,1750000,4.3,4,2,1,360,-37.77459,144.92993,Western Metropolitan,229
4,h,1400000,4.3,4,1,3,165,-37.77352,144.92188,Western Metropolitan,229
3,h,1230000,4.3,3,1,1,504,-37.77279,144.91732,Western Metropolitan,229
4,h,2170000,10.2,4,2,2,697,-37.86015,145.07735,Southern Metropolitan,191
4,h,1680000,10.2,4,3,3,726,-37.85842,145.10288,Southern Metropolitan,191
3,h,1650000,10.2,3,1,2,964,-37.86572,145.09763,Southern Metropolitan,191
3,h,860000,10.2,3,2,2,280,-37.87105,145.10198,Southern Metropolitan,191
2,h,1085000,9.5,2,1,3,780,-37.76654,144.86469,Western Metropolitan,229
3,h,750000,9.5,3,1,1,585,-37.75986,144.85886,Western Metropolitan,229
3,h,2380000,7.9,3,2,2,752,-37.80648,145.08274,Southern Metropolitan,191
1,h,2100000,7.9,1,1,1,678,-37.80292,145.06424,Southern Metropolitan,191
4,h,3050000,7.9,4,4,2,613,-37.81167,145.08595,Southern Metropolitan,191
3,t,1557000,9.7,3,2,2,292,-37.80259,145.09878,Southern Metropolitan,191
3,u,1420000,9.7,3,2,2,0,-37.79673,145.06853,Southern Metropolitan,191
4,h,2444000,9.7,4,2,2,1011,-37.79486,145.08728,Southern Metropolitan,191
4,h,2050000,9.7,4,1,1,1138,-37.79284,145.10082,Southern Metropolitan,191
4,h,1926000,9.7,4,2,2,639,-37.79836,145.10111,Southern Metropolitan,191
3,h,1490000,9.7,3,1,2,703,-37.78327,145.07709,Southern Metropolitan,191
2,u,520000,23.2,2,1,1,418,-37.83777,145.26345,Eastern Metropolitan,202
4,h,925000,23.2,4,1,10,993,-37.84688,145.25632,Eastern Metropolitan,202
3,h,616000,23.2,3,2,0,586,-37.82273,145.27323,Eastern Metropolitan,202
4,h,2700000,11.4,4,4,2,673,-37.91888,145.04775,Southern Metropolitan,191
3,h,1116000,11.4,3,1,2,278,-37.91928,145.03381,Southern Metropolitan,191
3,h,1573000,11.4,3,1,2,670,-37.91855,145.02628,Southern Metropolitan,191
3,h,1316000,13.8,3,1,1,636,-37.92463,145.06051,Southern Metropolitan,191
3,h,1617000,13.8,3,1,2,650,-37.91905,145.05597,Southern Metropolitan,191
3,t,950000,13.8,3,2,2,163,-37.9217,145.0733,Southern Metropolitan,191
3,h,1525000,13.8,3,1,3,581,-37.9178,145.05414,Southern Metropolitan,191
4,h,1330000,13.8,4,2,2,566,-37.91503,145.07997,Southern Metropolitan,191
3,t,850000,13.8,3,2,1,200,-37.91847,145.08101,Southern Metropolitan,191
3,h,1228000,13.8,3,1,2,623,-37.91943,145.06801,Southern Metropolitan,191
4,h,608500,35.2,4,2,2,563,-38.05379,145.34803,Eastern Victoria,95
2,u,879000,17.3,2,1,1,0,-37.96341,145.01735,Southern Metropolitan,191
3,h,1112000,13.4,3,1,3,632,-37.83107,145.14343,Eastern Metropolitan,202
2,h,1425000,13.4,2,1,1,597,-37.81561,145.15365,Eastern Metropolitan,202
3,h,1001000,13.4,3,1,1,671,-37.802,145.15828,Eastern Metropolitan,202
4,h,1280000,13.4,4,2,1,797,-37.80755,145.1638,Eastern Metropolitan,202
3,h,1300000,13.4,3,1,1,734,-37.83576,145.13634,Eastern Metropolitan,202
2,u,725000,13.4,2,2,2,311,-37.83459,145.15721,Eastern Metropolitan,202
2,h,710500,16.1,2,1,1,598,-37.70681,145.11731,Eastern Metropolitan,202
2,u,855000,10.5,2,1,1,106,-37.89571,144.99796,Southern Metropolitan,191
3,h,2020000,10.5,3,2,2,369,-37.91728,145.00206,Southern Metropolitan,191
3,u,1410000,10.5,3,2,2,257,-37.89886,144.99462,Southern Metropolitan,191
4,h,2100000,10.3,4,3,2,608,-37.91777,145.01798,Southern Metropolitan,191
2,h,1410000,10.3,2,1,2,708,-37.91488,145.01868,Southern Metropolitan,191
4,t,1620000,10.3,4,2,2,326,-37.92875,145.0248,Southern Metropolitan,191
2,u,310000,14,2,1,1,171,-37.68489,144.9212,Northern Metropolitan,239
3,h,374000,14,3,1,2,635,-37.69248,144.93345,Northern Metropolitan,239
2,u,510000,5.2,2,1,0,0,-37.77002,144.97154,Northern Metropolitan,239
3,h,1925000,5.2,3,1,4,479,-37.77694,144.96669,Northern Metropolitan,239
2,h,890000,5.2,2,1,0,138,-37.75908,144.96969,Northern Metropolitan,239
4,h,1500000,5.2,4,1,1,318,-37.76792,144.97141,Northern Metropolitan,239
3,h,950000,5.2,3,1,0,230,-37.76811,144.96017,Northern Metropolitan,239
1,u,312000,5.2,1,1,1,406,-37.75847,144.94226,Northern Metropolitan,239
3,h,1010000,5.2,3,2,4,413,-37.76545,144.94442,Northern Metropolitan,239
3,u,763000,5.2,3,1,1,138,-37.75904,144.93388,Northern Metropolitan,239
3,h,1100000,10.8,3,1,1,711,-37.77918,145.09049,Eastern Metropolitan,202
3,h,687000,12.1,3,1,3,559,-37.69849,145.06705,Northern Metropolitan,239
3,h,680000,12.1,3,1,1,539,-37.68274,145.05832,Northern Metropolitan,239
4,h,755000,12.1,4,2,2,300,-37.68223,145.07818,Northern Metropolitan,239
3,h,1100000,2.4,3,2,2,1212,-37.82982,145.01038,Northern Metropolitan,239
3,t,918000,10.4,3,2,1,207,-37.85682,145.10873,Southern Metropolitan,191
5,h,1523500,14.7,5,2,2,577,-37.85919,145.15852,Eastern Metropolitan,202
3,h,968000,14.7,3,1,1,612,-37.85586,145.15827,Eastern Metropolitan,202
4,h,1580000,14.7,4,2,2,724,-37.85646,145.14311,Eastern Metropolitan,202
2,t,795000,7.7,2,2,1,112,-37.84085,145.05415,Southern Metropolitan,191
3,h,1775000,7.7,3,1,3,715,-37.84361,145.07099,Southern Metropolitan,191
5,h,2361000,7.7,5,3,2,844,-37.84753,145.07198,Southern Metropolitan,191
4,u,1900000,7.7,4,2,4,336,-37.826,145.0707,Southern Metropolitan,191
3,h,1840000,3.5,3,1,1,311,-37.78305,144.97268,Northern Metropolitan,239
2,h,920000,10.1,2,1,1,431,-37.89785,145.05524,Southern Metropolitan,191
3,h,1550000,10.1,3,2,2,557,-37.89584,145.04741,Southern Metropolitan,191
3,h,500000,34.9,3,2,2,509,-38.09111,145.19084,South-Eastern Metropolitan,185
3,h,561000,34.9,3,1,2,787,-38.10709,145.1744,South-Eastern Metropolitan,185
1,u,295000,8.7,1,1,1,811,-37.89614,145.01323,Southern Metropolitan,191
3,t,1237000,8.7,3,2,2,0,-37.90034,145.01283,Southern Metropolitan,191
3,h,740000,11.7,3,1,1,280,-37.88486,145.10203,Southern Metropolitan,191
4,h,1120000,17.9,4,2,2,806,-37.97245,145.07566,Southern Metropolitan,191
3,h,1051000,17.9,3,1,3,590,-37.95416,145.06781,Southern Metropolitan,191
2,u,760000,17.9,3,1,2,512,-37.97257,145.05681,Southern Metropolitan,191
3,h,1170000,17.9,3,1,2,627,-37.95668,145.06458,Southern Metropolitan,191
3,t,861000,17.9,3,2,2,305,-37.96836,145.06452,Southern Metropolitan,191
2,u,535000,17.9,2,1,2,215,-37.96597,145.07535,Southern Metropolitan,191
6,h,1361000,16.7,6,3,4,726,-37.91945,145.1315,South-Eastern Metropolitan,185
3,h,1462000,16.7,3,1,1,816,-37.92027,145.12937,South-Eastern Metropolitan,185
3,h,745000,17.5,3,2,2,180,-37.93898,145.13648,South-Eastern Metropolitan,185
2,u,421200,6.7,2,1,1,512,-37.74631,144.96347,Northern Metropolitan,239
3,h,1100000,6.7,3,1,0,532,-37.74751,144.96206,Northern Metropolitan,239
3,h,365000,20.6,3,1,1,320,-37.60608,144.92841,Northern Metropolitan,239
4,h,600000,20.6,4,2,2,560,-37.59943,144.91439,Northern Metropolitan,239
3,h,567000,23,3,1,1,420,-37.80106,145.28741,Eastern Metropolitan,202
3,h,862000,23,3,2,1,864,-37.78481,145.26504,Eastern Metropolitan,202
4,h,820000,23,4,2,2,841,-37.76917,145.29265,Eastern Metropolitan,202
6,h,1350000,23,6,4,4,4413,-37.777,145.28113,Eastern Metropolitan,202
4,h,859000,23,4,2,3,660,-37.76436,145.2804,Eastern Metropolitan,202
4,h,1071500,24.7,4,1,1,951,-37.98121,145.21644,South-Eastern Metropolitan,185
4,h,750000,24.7,4,2,1,811,-37.95187,145.21249,South-Eastern Metropolitan,185
4,h,1100000,22.2,4,2,2,840,-37.97824,145.12949,South-Eastern Metropolitan,185
3,h,980000,22.2,3,2,2,702,-37.97658,145.11887,South-Eastern Metropolitan,185
4,t,1202000,12.4,4,3,0,403,-37.77744,145.10416,Eastern Metropolitan,202
4,h,1120000,12.4,4,2,2,280,-37.79423,145.13696,Eastern Metropolitan,202
4,u,885000,12.4,4,2,2,493,-37.78457,145.10453,Eastern Metropolitan,202
5,t,1500000,14.3,5,3,2,365,-37.77821,145.1569,Eastern Metropolitan,202
4,h,1504000,14.3,4,2,2,661,-37.77956,145.16645,Eastern Metropolitan,202
3,u,850000,14.3,3,2,1,236,-37.78963,145.16973,Eastern Metropolitan,202
4,h,1241000,14.3,4,2,2,886,-37.75572,145.17625,Eastern Metropolitan,202
4,h,1125000,14.3,4,3,2,284,-37.79773,145.15141,Eastern Metropolitan,202
3,h,2270000,8.9,3,1,2,1143,-37.76774,145.05303,Eastern Metropolitan,202
3,h,1875000,1.3,3,1,0,118,-37.81351,144.98804,Northern Metropolitan,239
2,t,1350000,1.3,2,2,1,87,-37.81803,144.9892,Northern Metropolitan,239
3,h,1460000,7.2,3,1,0,377,-37.88783,145.01324,Southern Metropolitan,191
2,u,550000,7.2,2,1,1,1172,-37.88533,145.01049,Southern Metropolitan,191
4,h,840000,18,4,3,2,903,-37.7018,145.15629,Eastern Metropolitan,202
4,h,1065000,18,4,2,2,816,-37.72308,145.14011,Eastern Metropolitan,202
4,h,977500,18,4,2,3,1004,-37.69999,145.1617,Eastern Metropolitan,202
3,t,755000,18,3,2,2,214,-37.70479,145.1573,Eastern Metropolitan,202
4,h,810000,18,4,2,2,838,-37.69568,145.15787,Eastern Metropolitan,202
4,h,861000,18,4,2,2,781,-37.71021,145.16651,Eastern Metropolitan,202
2,u,810000,7.2,2,1,1,0,-37.8835,144.99549,Southern Metropolitan,191
2,h,1255000,7.2,2,1,1,226,-37.88132,144.99013,Southern Metropolitan,191
2,u,550000,7.2,2,1,1,605,-37.87987,144.99252,Southern Metropolitan,191
2,u,543000,7.2,2,1,1,0,-37.88042,144.9818,Southern Metropolitan,191
4,t,1950000,7.2,4,3,2,142,-37.87156,144.98605,Southern Metropolitan,191
4,h,660000,19.6,4,1,3,558,-37.64666,145.03062,Northern Metropolitan,239
3,h,568000,19.6,3,2,2,420,-37.62145,145.01051,Northern Metropolitan,239
4,h,680000,19.6,4,2,2,656,-37.63878,145.05577,Northern Metropolitan,239
2,u,580000,7.5,2,1,1,921,-37.74904,144.90668,Western Metropolitan,229
4,t,970000,7.5,4,2,2,0,-37.74541,144.89844,Western Metropolitan,229
3,h,1100000,7.5,3,3,2,255,-37.7468,144.92033,Western Metropolitan,229
2,u,485000,7.5,2,1,1,1856,-37.76,144.91439,Western Metropolitan,229
2,h,1195000,7.5,2,1,1,337,-37.7545,144.91194,Western Metropolitan,229
4,h,1155000,7.5,4,1,3,616,-37.75728,144.90723,Western Metropolitan,229
3,t,800000,8.2,3,2,1,161,-37.73566,144.89368,Western Metropolitan,229
2,h,685000,8.2,2,1,1,173,-37.73746,144.90079,Western Metropolitan,229
2,u,667000,5.7,2,1,1,86,-37.78203,145.01508,Northern Metropolitan,239
5,h,1018000,13.1,5,2,2,737,-37.71729,144.96403,Northern Metropolitan,239
5,h,1100000,24.8,5,3,2,836,-37.8801,145.26011,Eastern Metropolitan,202
3,h,1394000,2.1,3,2,1,60,-37.79714,144.97596,Northern Metropolitan,239
3,h,1600000,3.6,3,2,0,251,-37.77626,144.98035,Northern Metropolitan,239
2,u,620000,3.6,2,1,2,0,-37.79178,144.98239,Northern Metropolitan,239
2,h,1270000,3.6,2,1,0,183,-37.78353,144.97991,Northern Metropolitan,239
1,u,240000,5.1,1,1,1,1015,-37.78778,144.89037,Western Metropolitan,229
3,u,855000,5.1,3,2,2,0,-37.80443,144.90642,Western Metropolitan,229
1,u,310000,5.1,1,1,0,0,-37.80376,144.89862,Western Metropolitan,229
2,h,910000,5.1,2,1,0,312,-37.79592,144.88595,Western Metropolitan,229
3,h,1177000,15.4,3,2,2,561,-37.83771,145.16416,Eastern Metropolitan,202
3,h,1131000,15.4,3,1,2,697,-37.84188,145.16982,Eastern Metropolitan,202
3,h,540000,45.9,3,1,2,665,-37.48701,144.58567,Northern Victoria,36
5,h,691000,12.9,5,2,3,551,-37.68329,144.89302,Western Metropolitan,229
5,h,675000,12.9,5,2,2,565,-37.68302,144.89327,Western Metropolitan,229
5,h,660000,12.9,5,2,1,536,-37.6852,144.89853,Western Metropolitan,229
4,h,2305000,7.3,4,1,3,632,-37.86024,145.04674,Southern Metropolitan,191
2,h,1650000,7.3,2,1,2,660,-37.85671,145.0604,Southern Metropolitan,191
3,h,3056000,16.7,4,2,2,1590,-37.86957,145.17544,Eastern Metropolitan,202
3,h,1900000,16.7,3,1,0,738,-37.88351,145.15714,Eastern Metropolitan,202
5,h,2650000,16.7,6,3,2,662,-37.87853,145.15542,Eastern Metropolitan,202
3,t,655000,16.7,3,2,2,0,-37.89873,145.15072,Eastern Metropolitan,202
3,h,1550000,16.7,3,2,2,648,-37.88255,145.14727,Eastern Metropolitan,202
4,h,1715000,16.7,4,1,2,758,-37.86924,145.16471,Eastern Metropolitan,202
3,h,780000,11.2,3,1,2,697,-37.69795,144.94285,Northern Metropolitan,239
2,u,422000,11.2,2,1,1,136,-37.70972,144.91109,Northern Metropolitan,239
4,h,780000,11.2,4,1,3,697,-37.70159,144.93948,Northern Metropolitan,239
4,h,945000,12.9,4,2,4,474,-37.70626,144.89551,Western Metropolitan,229
4,h,645000,20.4,3,2,2,538,-37.6499,144.9013,Northern Metropolitan,239
3,h,785000,11.2,3,1,1,602,-37.70342,144.94574,Northern Metropolitan,239
3,h,810000,11.2,3,1,2,634,-37.71236,144.94332,Northern Metropolitan,239
3,h,601000,32.3,3,2,4,604,-38.00305,145.2729,South-Eastern Metropolitan,185
3,u,970000,13.8,3,2,2,0,-37.93538,145.00224,Southern Metropolitan,191
2,u,805000,13.8,2,1,2,0,-37.93387,145.00227,Southern Metropolitan,191
3,h,2120000,13.8,3,1,3,753,-37.93649,145.01107,Southern Metropolitan,191
3,h,2100000,13.8,3,2,1,455,-37.93739,145.00513,Southern Metropolitan,191
2,u,762000,5.3,2,1,1,1583,-37.81857,145.01704,Southern Metropolitan,191
4,h,2053000,5.3,4,3,2,354,-37.81691,145.03721,Southern Metropolitan,191
4,h,7650000,5.3,4,2,4,1690,-37.82652,145.03052,Southern Metropolitan,191
1,u,375000,5.3,1,1,1,0,-37.82538,145.02546,Southern Metropolitan,191
2,u,525000,5.3,2,1,1,0,-37.827,145.02563,Southern Metropolitan,191
2,u,1080000,5.3,2,2,2,6996,-37.82712,145.02427,Southern Metropolitan,191
3,h,2225000,6.2,3,1,2,616,-37.81724,145.05688,Southern Metropolitan,191
5,h,2855000,6.2,5,3,2,572,-37.81936,145.05131,Southern Metropolitan,191
2,u,890000,6.2,3,1,2,512,-37.82791,145.0545,Southern Metropolitan,191
4,h,3255000,6.2,4,3,3,1116,-37.84283,145.05178,Southern Metropolitan,191
6,h,2200000,6.2,6,3,3,622,-37.8351,145.05542,Southern Metropolitan,191
3,h,655000,21.3,3,1,1,348,-37.82327,145.24982,Eastern Metropolitan,202
3,t,670000,21.3,3,2,1,194,-37.82365,145.24001,Eastern Metropolitan,202
4,t,828000,8.9,4,2,2,264,-37.74352,145.08082,Eastern Metropolitan,202
4,h,1230000,8.9,4,1,2,630,-37.74863,145.07202,Eastern Metropolitan,202
3,h,590000,8.8,3,1,2,290,-37.7368,145.05048,Eastern Metropolitan,202
3,h,1155000,16,3,2,1,650,-37.95378,145.03267,Southern Metropolitan,191
4,h,1220000,16,4,1,2,633,-37.94578,145.03564,Southern Metropolitan,191
2,h,548000,16,2,1,1,0,-37.95037,145.03473,Southern Metropolitan,191
6,h,935000,18,6,4,2,694,-37.68178,144.73779,Western Metropolitan,229
3,h,555000,18.4,3,2,4,615,-37.86659,144.69959,Western Metropolitan,229
3,h,535000,18.4,3,1,2,603,-37.8688,144.68768,Western Metropolitan,229
3,h,1093800,12.3,3,1,2,501,-37.90805,145.10684,Southern Metropolitan,191
4,h,1145000,12.3,4,1,2,603,-37.90822,145.11146,Southern Metropolitan,191
2,h,1853000,7.8,2,2,2,751,-37.77521,145.05426,Eastern Metropolitan,202
3,h,550000,15.5,3,1,4,802,-37.72343,144.81411,Western Metropolitan,229
4,h,1120000,11.7,4,2,2,599,-37.73514,144.87144,Western Metropolitan,229
3,h,1001000,11.7,3,1,2,605,-37.73137,144.86882,Western Metropolitan,229
3,h,690000,10.4,3,1,2,650,-37.72529,144.85682,Western Metropolitan,229
2,h,1070000,3.4,2,1,0,282,-37.79882,144.92745,Northern Metropolitan,239
2,u,730000,3.4,2,2,1,2135,-37.79561,144.93499,Northern Metropolitan,239
1,u,392000,3.4,1,1,1,0,-37.78993,144.92306,Northern Metropolitan,239
2,h,1150000,3.4,2,1,0,147,-37.79067,144.92844,Northern Metropolitan,239
4,h,1415000,3.4,4,2,0,199,-37.7916,144.92855,Northern Metropolitan,239
1,u,370000,3.4,1,1,1,0,-37.79122,144.93175,Northern Metropolitan,239
5,h,3175000,5.4,5,4,2,769,-37.81143,145.03723,Southern Metropolitan,191
3,t,1375000,5.4,3,3,3,325,-37.80506,145.05224,Southern Metropolitan,191
3,h,1975000,7.3,3,2,4,677,-37.7921,145.0507,Southern Metropolitan,191
5,h,1250000,12.1,5,3,2,544,-37.71499,145.02967,Northern Metropolitan,239
2,h,735000,6.4,2,1,1,170,-37.80635,144.8845,Western Metropolitan,229
3,h,638000,16.3,3,1,2,679,-37.67304,145.03397,Northern Metropolitan,239
3,h,716000,16.3,3,1,4,651,-37.67388,145.02069,Northern Metropolitan,239
2,u,400000,41,2,1,1,196,-38.16439,145.1978,Eastern Victoria,95
5,h,800000,14.6,5,2,2,864,-37.72754,145.11021,Eastern Metropolitan,202
2,t,505500,6.4,2,1,1,59,-37.77824,144.87427,Western Metropolitan,229
4,h,2520000,8.4,4,3,4,960,-37.87605,145.05563,Southern Metropolitan,191
1,u,301000,4.3,1,1,1,887,-37.76878,144.89197,Western Metropolitan,229
3,u,960000,11.4,3,2,3,220,-37.90958,145.03371,Southern Metropolitan,191
2,u,740000,0,2,1,1,0,-37.81317,144.95452,Northern Metropolitan,239
4,h,420000,31.7,4,2,2,642,-37.69159,144.5864,Western Victoria,21
3,h,419000,29.8,3,1,3,603,-37.70478,144.57211,Western Victoria,21
3,t,1051000,20,3,2,2,435,-37.97889,145.0745,South-Eastern Metropolitan,185
4,h,1700000,20,4,2,2,731,-37.98035,145.05593,South-Eastern Metropolitan,185
2,u,525000,20,2,1,1,723,-37.99121,145.06458,South-Eastern Metropolitan,185
2,u,660000,20,2,1,1,101,-37.98558,145.05966,South-Eastern Metropolitan,185
2,u,600000,20,3,1,2,512,-37.98403,145.05699,South-Eastern Metropolitan,185
2,u,455000,20,2,1,1,3160,-37.97946,145.07167,South-Eastern Metropolitan,185
3,h,517000,25.9,3,2,4,400,-37.60697,145.09208,Northern Metropolitan,239
4,h,596000,25.9,4,2,2,512,-37.61133,145.0945,Northern Metropolitan,239
4,h,2500000,3,4,3,1,209,-37.84807,144.96017,Southern Metropolitan,191
4,h,865000,17.9,4,2,2,612,-37.65478,145.05199,Northern Metropolitan,239
4,h,1302000,17.2,4,1,1,842,-37.81235,145.19756,Eastern Metropolitan,202
3,t,800000,17.2,3,2,2,343,-37.82158,145.21129,Eastern Metropolitan,202
3,h,1850000,6.2,3,2,2,596,-37.76086,144.90497,Western Metropolitan,229
1,u,222000,6.2,1,1,0,0,-37.77154,144.91597,Western Metropolitan,229
4,h,1289000,14.3,4,2,1,532,-37.93686,145.03966,Southern Metropolitan,191
4,h,651000,26.5,4,2,2,854,-37.78883,145.3275,Eastern Victoria,95
3,h,581000,26.5,3,1,2,484,-37.78454,145.33073,Eastern Victoria,95
4,h,1350000,21.5,4,2,2,314,-38.00585,145.08376,South-Eastern Metropolitan,185
4,h,1150000,21.5,4,2,2,603,-38.00549,145.10372,South-Eastern Metropolitan,185
2,u,470500,21.5,2,1,1,0,-38.00482,145.08746,South-Eastern Metropolitan,185
3,h,1530000,14.2,3,1,2,810,-37.86838,145.14664,Eastern Metropolitan,202
4,h,1352000,14.2,4,3,2,708,-37.89187,145.11049,Eastern Metropolitan,202
